pici_id	radius	function	mean	variance	skew	kurtosis
SPECTRUM-OV-052-1 LA-2	60	intensity	0.014241915641476274	0.0031465687351703874	5.28625935176365	29.21103628059243
SPECTRUM-OV-112 IO-2	60	intensity	0.15184253469788306	0.9712981719914445	8.34355903394596	75.21408770753254
SPECTRUM-OV-068 BO-2	60	intensity	0.004824818778046255	0.0021021722766758227	16.346143417285113	303.5222699837255
SPECTRUM-OV-082 IO	60	intensity	0.0004793816829381683	3.949528394996889e-06	5.868351602710322	37.74496852346474
SPECTRUM-OV-025 IO	60	intensity	0.018254103885804913	0.023627551075545105	12.657191841353994	170.4695740646867
SPECTRUM-OV-026 BW1	60	intensity	0.2073616269515201	0.3870478837863423	4.030796244203589	17.503945818181194
SPECTRUM-OV-026 RA	60	intensity	0.0510873282442748	0.0624029523432434	6.124946438530881	37.407674371321974
SPECTRUM-OV-009 BO	60	intensity	0.0007859947193203994	6.0237801785760214e-05	10.470078187491243	108.61615684207202
SPECTRUM-OV-054 LA-3	60	intensity	0.0002610892065056679	0.00012360338737942513	46.6663759140418	2223.9709049183907
SPECTRUM-OV-067 IO	60	intensity	0.017623844786729854	0.008394968436165483	7.024216105078486	56.327140275937815
SPECTRUM-OV-054 IO	60	intensity	5.730027548209366e-05	3.7087645804400136e-07	11.675153719993252	141.79266875592202
SPECTRUM-OV-107 RA-3	60	intensity	0.12294762510602206	0.6418682365995338	7.769471016184561	61.04973437728262
SPECTRUM-OV-045 LO	60	intensity	0.232461026947312	0.2846284173294723	4.051837641002037	19.838594708868186
